STATE,STUSAB,DATE,LATITUDE,LONGITUDE,POPULATION,NEWCONFIRMED,CUMCONFIRMED,NEWDEATHS,CUMDEATHS,STATEFP,GNISID,UID,CODE3
ALABAMA,AL,03/20/2020,32.806671,-86.79113,4951876,27,115,0,0,1,1779775,5796241491,57960
ALABAMA,AL,03/21/2020,32.806671,-86.79113,4951876,34,149,0,0,1,1779775,5796241491,57960
ALABAMA,AL,03/22/2020,32.806671,-86.79113,4951876,31,180,0,0,1,1779775,5796241491,57960
ALABAMA,AL,03/23/2020,32.806671,-86.79113,4951876,44,224,0,0,1,1779775,5796241491,57960
ALABAMA,AL,03/24/2020,32.806671,-86.79113,4951876,74,298,0,0,1,1779775,5796241491,57960
ALABAMA,AL,03/25/2020,32.806671,-86.79113,4951876,174,472,1,1,1,1779775,5796241491,57960
ALABAMA,AL,03/26/2020,32.806671,-86.79113,4951876,102,574,0,1,1,1779775,5796241491,57960
ALABAMA,AL,03/27/2020,32.806671,-86.79113,4951876,110,684,3,4,1,1779775,5796241491,57960
ALABAMA,AL,03/28/2020,32.806671,-86.79113,4951876,117,801,0,4,1,1779775,5796241491,57960
ALABAMA,AL,03/29/2020,32.806671,-86.79113,4951876,79,880,6,10,1,1779775,5796241491,57960
ALABAMA,AL,03/30/2020,32.806671,-86.79113,4951876,121,1001,0,10,1,1779775,5796241491,57960
ALABAMA,AL,03/31/2020,32.806671,-86.79113,4951876,62,1063,13,23,1,1779775,5796241491,57960
ALABAMA,AL,04/01/2020,32.806671,-86.79113,4951876,112,1175,4,27,1,1779775,5796241491,57960
ALABAMA,AL,04/02/2020,32.806671,-86.79113,4951876,196,1371,5,32,1,1779775,5796241491,57960
ALABAMA,AL,04/03/2020,32.806671,-86.79113,4951876,235,1606,6,38,1,1779775,5796241491,57960
ALABAMA,AL,04/04/2020,32.806671,-86.79113,4951876,121,1727,6,44,1,1779775,5796241491,57960
ALABAMA,AL,04/05/2020,32.806671,-86.79113,4951876,178,1905,1,45,1,1779775,5796241491,57960
ALABAMA,AL,04/06/2020,32.806671,-86.79113,4951876,174,2079,4,49,1,1779775,5796241491,57960
ALABAMA,AL,04/07/2020,32.806671,-86.79113,4951876,229,2308,15,64,1,1779775,5796241491,57960
ALABAMA,AL,04/08/2020,32.806671,-86.79113,4951876,306,2614,2,66,1,1779775,5796241491,57960
ALABAMA,AL,04/09/2020,32.806671,-86.79113,4951876,340,2954,4,70,1,1779775,5796241491,57960
ALABAMA,AL,04/10/2020,32.806671,-86.79113,4951876,158,3112,10,80,1,1779775,5796241491,57960
ALABAMA,AL,04/11/2020,32.806671,-86.79113,4951876,234,3346,12,92,1,1779775,5796241491,57960
ALABAMA,AL,04/12/2020,32.806671,-86.79113,4951876,321,3667,1,93,1,1779775,5796241491,57960
ALABAMA,AL,04/13/2020,32.806671,-86.79113,4951876,203,3870,6,99,1,1779775,5796241491,57960
ALABAMA,AL,04/14/2020,32.806671,-86.79113,4951876,171,4041,15,114,1,1779775,5796241491,57960
ALABAMA,AL,04/15/2020,32.806671,-86.79113,4951876,266,4307,4,118,1,1779775,5796241491,57960
ALABAMA,AL,04/16/2020,32.806671,-86.79113,4951876,158,4465,15,133,1,1779775,5796241491,57960
ALABAMA,AL,04/17/2020,32.806671,-86.79113,4951876,92,4557,15,148,1,1779775,5796241491,57960
ALABAMA,AL,04/18/2020,32.806671,-86.79113,4951876,231,4788,5,153,1,1779775,5796241491,57960
ALABAMA,AL,04/19/2020,32.806671,-86.79113,4951876,190,4978,4,157,1,1779775,5796241491,57960
ALABAMA,AL,04/20/2020,32.806671,-86.79113,4951876,185,5163,6,163,1,1779775,5796241491,57960
ALABAMA,AL,04/21/2020,32.806671,-86.79113,4951876,241,5404,20,183,1,1779775,5796241491,57960
ALABAMA,AL,04/22/2020,32.806671,-86.79113,4951876,288,5692,13,196,1,1779775,5796241491,57960
ALABAMA,AL,04/23/2020,32.806671,-86.79113,4951876,207,5899,6,202,1,1779775,5796241491,57960
ALABAMA,AL,04/24/2020,32.806671,-86.79113,4951876,193,6092,7,209,1,1779775,5796241491,57960
ALABAMA,AL,04/25/2020,32.806671,-86.79113,4951876,182,6274,0,209,1,1779775,5796241491,57960
ALABAMA,AL,04/26/2020,32.806671,-86.79113,4951876,201,6475,10,219,1,1779775,5796241491,57960
ALABAMA,AL,04/27/2020,32.806671,-86.79113,4951876,146,6621,9,228,1,1779775,5796241491,57960
ALABAMA,AL,04/28/2020,32.806671,-86.79113,4951876,199,6820,14,242,1,1779775,5796241491,57960
ALABAMA,AL,04/29/2020,32.806671,-86.79113,4951876,159,6979,14,256,1,1779775,5796241491,57960
ALABAMA,AL,04/30/2020,32.806671,-86.79113,4951876,208,7187,16,272,1,1779775,5796241491,57960
ALABAMA,AL,05/01/2020,32.806671,-86.79113,4951876,253,7440,17,289,1,1779775,5796241491,57960
ALABAMA,AL,05/02/2020,32.806671,-86.79113,4951876,260,7700,-1,288,1,1779775,5796241491,57960
ALABAMA,AL,05/03/2020,32.806671,-86.79113,4951876,277,7977,2,290,1,1779775,5796241491,57960
ALABAMA,AL,05/04/2020,32.806671,-86.79113,4951876,226,8203,8,298,1,1779775,5796241491,57960
ALABAMA,AL,05/05/2020,32.806671,-86.79113,4951876,317,8520,17,315,1,1779775,5796241491,57960
ALABAMA,AL,05/06/2020,32.806671,-86.79113,4951876,249,8769,28,343,1,1779775,5796241491,57960
ALABAMA,AL,05/07/2020,32.806671,-86.79113,4951876,346,9115,26,369,1,1779775,5796241491,57960
ALABAMA,AL,05/08/2020,32.806671,-86.79113,4951876,322,9437,14,383,1,1779775,5796241491,57960
ALABAMA,AL,05/09/2020,32.806671,-86.79113,4951876,283,9720,7,390,1,1779775,5796241491,57960
ALABAMA,AL,05/10/2020,32.806671,-86.79113,4951876,262,9982,3,393,1,1779775,5796241491,57960
ALABAMA,AL,05/11/2020,32.806671,-86.79113,4951876,280,10262,10,403,1,1779775,5796241491,57960
ALABAMA,AL,05/12/2020,32.806671,-86.79113,4951876,304,10566,32,435,1,1779775,5796241491,57960
ALABAMA,AL,05/13/2020,32.806671,-86.79113,4951876,256,10822,15,450,1,1779775,5796241491,57960
ALABAMA,AL,05/14/2020,32.806671,-86.79113,4951876,339,11161,23,473,1,1779775,5796241491,57960
ALABAMA,AL,05/15/2020,32.806671,-86.79113,4951876,333,11494,10,483,1,1779775,5796241491,57960
ALABAMA,AL,05/16/2020,32.806671,-86.79113,4951876,334,11828,2,485,1,1779775,5796241491,57960
ALABAMA,AL,05/17/2020,32.806671,-86.79113,4951876,309,12137,3,488,1,1779775,5796241491,57960
ALABAMA,AL,05/18/2020,32.806671,-86.79113,4951876,301,12438,1,489,1,1779775,5796241491,57960
ALABAMA,AL,05/19/2020,32.806671,-86.79113,4951876,387,12825,15,504,1,1779775,5796241491,57960
ALABAMA,AL,05/20/2020,32.806671,-86.79113,4951876,361,13186,18,522,1,1779775,5796241491,57960
ALABAMA,AL,05/21/2020,32.806671,-86.79113,4951876,404,13590,7,529,1,1779775,5796241491,57960
ALABAMA,AL,05/22/2020,32.806671,-86.79113,4951876,364,13954,12,541,1,1779775,5796241491,57960
ALABAMA,AL,05/23/2020,32.806671,-86.79113,4951876,374,14328,8,549,1,1779775,5796241491,57960
ALABAMA,AL,05/24/2020,32.806671,-86.79113,4951876,348,14676,2,551,1,1779775,5796241491,57960
ALABAMA,AL,05/25/2020,32.806671,-86.79113,4951876,633,15309,15,566,1,1779775,5796241491,57960
ALABAMA,AL,05/26/2020,32.806671,-86.79113,4951876,590,15899,14,580,1,1779775,5796241491,57960
ALABAMA,AL,05/27/2020,32.806671,-86.79113,4951876,364,16263,3,583,1,1779775,5796241491,57960
ALABAMA,AL,05/28/2020,32.806671,-86.79113,4951876,486,16749,8,591,1,1779775,5796241491,57960
