STATE,STUSAB,DATE,LATITUDE,LONGITUDE,POPULATION,NEWCONFIRMED,CUMCONFIRMED,NEWDEATHS,CUMDEATHS,STATEFP,GNISID,UID,CODE3
ALABAMA,AL,1/23/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/24/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/25/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/26/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/27/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/28/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/29/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/30/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,1/31/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/1/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/2/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/3/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/4/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/5/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/6/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/7/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/8/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/9/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/10/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/11/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/12/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/13/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/14/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/15/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/16/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/17/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/18/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/19/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/20/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/21/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/22/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/23/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/24/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/25/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/26/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/27/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/28/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,2/29/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/1/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/2/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/3/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/4/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/5/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/6/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/7/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/8/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/9/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/10/20,32.806671,-86.79113,4951876,0,0,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/11/20,32.806671,-86.79113,4951876,3,3,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/12/20,32.806671,-86.79113,4951876,1,4,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/13/20,32.806671,-86.79113,4951876,4,8,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/14/20,32.806671,-86.79113,4951876,7,15,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/15/20,32.806671,-86.79113,4951876,13,28,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/16/20,32.806671,-86.79113,4951876,8,36,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/17/20,32.806671,-86.79113,4951876,15,51,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/18/20,32.806671,-86.79113,4951876,10,61,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/19/20,32.806671,-86.79113,4951876,27,88,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/20/20,32.806671,-86.79113,4951876,27,115,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/21/20,32.806671,-86.79113,4951876,34,149,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/22/20,32.806671,-86.79113,4951876,31,180,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/23/20,32.806671,-86.79113,4951876,44,224,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/24/20,32.806671,-86.79113,4951876,74,298,0,0,1,1779775,5796241491,57960
ALABAMA,AL,3/25/20,32.806671,-86.79113,4951876,174,472,1,1,1,1779775,5796241491,57960
ALABAMA,AL,3/26/20,32.806671,-86.79113,4951876,102,574,0,1,1,1779775,5796241491,57960
ALABAMA,AL,3/27/20,32.806671,-86.79113,4951876,110,684,3,4,1,1779775,5796241491,57960
ALABAMA,AL,3/28/20,32.806671,-86.79113,4951876,117,801,0,4,1,1779775,5796241491,57960
ALABAMA,AL,3/29/20,32.806671,-86.79113,4951876,79,880,6,10,1,1779775,5796241491,57960
ALABAMA,AL,3/30/20,32.806671,-86.79113,4951876,121,1001,0,10,1,1779775,5796241491,57960
ALABAMA,AL,3/31/20,32.806671,-86.79113,4951876,62,1063,13,23,1,1779775,5796241491,57960
ALABAMA,AL,4/1/20,32.806671,-86.79113,4951876,112,1175,4,27,1,1779775,5796241491,57960
ALABAMA,AL,4/2/20,32.806671,-86.79113,4951876,196,1371,5,32,1,1779775,5796241491,57960
ALABAMA,AL,4/3/20,32.806671,-86.79113,4951876,235,1606,6,38,1,1779775,5796241491,57960
ALABAMA,AL,4/4/20,32.806671,-86.79113,4951876,121,1727,6,44,1,1779775,5796241491,57960
ALABAMA,AL,4/5/20,32.806671,-86.79113,4951876,178,1905,1,45,1,1779775,5796241491,57960
ALABAMA,AL,4/6/20,32.806671,-86.79113,4951876,174,2079,4,49,1,1779775,5796241491,57960
ALABAMA,AL,4/7/20,32.806671,-86.79113,4951876,229,2308,15,64,1,1779775,5796241491,57960
ALABAMA,AL,4/8/20,32.806671,-86.79113,4951876,306,2614,2,66,1,1779775,5796241491,57960
ALABAMA,AL,4/9/20,32.806671,-86.79113,4951876,340,2954,4,70,1,1779775,5796241491,57960
ALABAMA,AL,4/10/20,32.806671,-86.79113,4951876,158,3112,10,80,1,1779775,5796241491,57960
ALABAMA,AL,4/11/20,32.806671,-86.79113,4951876,234,3346,12,92,1,1779775,5796241491,57960
ALABAMA,AL,4/12/20,32.806671,-86.79113,4951876,321,3667,1,93,1,1779775,5796241491,57960
ALABAMA,AL,4/13/20,32.806671,-86.79113,4951876,203,3870,6,99,1,1779775,5796241491,57960
ALABAMA,AL,4/14/20,32.806671,-86.79113,4951876,171,4041,15,114,1,1779775,5796241491,57960
ALABAMA,AL,4/15/20,32.806671,-86.79113,4951876,266,4307,4,118,1,1779775,5796241491,57960
ALABAMA,AL,4/16/20,32.806671,-86.79113,4951876,158,4465,15,133,1,1779775,5796241491,57960
ALABAMA,AL,4/17/20,32.806671,-86.79113,4951876,92,4557,15,148,1,1779775,5796241491,57960
ALABAMA,AL,4/18/20,32.806671,-86.79113,4951876,231,4788,5,153,1,1779775,5796241491,57960
ALABAMA,AL,4/19/20,32.806671,-86.79113,4951876,190,4978,4,157,1,1779775,5796241491,57960
ALABAMA,AL,4/20/20,32.806671,-86.79113,4951876,185,5163,6,163,1,1779775,5796241491,57960
ALABAMA,AL,4/21/20,32.806671,-86.79113,4951876,241,5404,20,183,1,1779775,5796241491,57960
ALABAMA,AL,4/22/20,32.806671,-86.79113,4951876,288,5692,13,196,1,1779775,5796241491,57960
ALABAMA,AL,4/23/20,32.806671,-86.79113,4951876,207,5899,6,202,1,1779775,5796241491,57960
ALABAMA,AL,4/24/20,32.806671,-86.79113,4951876,193,6092,7,209,1,1779775,5796241491,57960
ALABAMA,AL,4/25/20,32.806671,-86.79113,4951876,182,6274,0,209,1,1779775,5796241491,57960
ALABAMA,AL,4/26/20,32.806671,-86.79113,4951876,201,6475,10,219,1,1779775,5796241491,57960
ALABAMA,AL,4/27/20,32.806671,-86.79113,4951876,146,6621,9,228,1,1779775,5796241491,57960
ALABAMA,AL,4/28/20,32.806671,-86.79113,4951876,199,6820,14,242,1,1779775,5796241491,57960
ALABAMA,AL,4/29/20,32.806671,-86.79113,4951876,159,6979,14,256,1,1779775,5796241491,57960
ALABAMA,AL,4/30/20,32.806671,-86.79113,4951876,208,7187,16,272,1,1779775,5796241491,57960
ALABAMA,AL,5/1/20,32.806671,-86.79113,4951876,253,7440,17,289,1,1779775,5796241491,57960
ALABAMA,AL,5/2/20,32.806671,-86.79113,4951876,260,7700,-1,288,1,1779775,5796241491,57960
ALABAMA,AL,5/3/20,32.806671,-86.79113,4951876,277,7977,2,290,1,1779775,5796241491,57960
ALABAMA,AL,5/4/20,32.806671,-86.79113,4951876,226,8203,8,298,1,1779775,5796241491,57960
ALABAMA,AL,5/5/20,32.806671,-86.79113,4951876,317,8520,17,315,1,1779775,5796241491,57960
ALABAMA,AL,5/6/20,32.806671,-86.79113,4951876,249,8769,28,343,1,1779775,5796241491,57960
ALABAMA,AL,5/7/20,32.806671,-86.79113,4951876,346,9115,26,369,1,1779775,5796241491,57960
ALABAMA,AL,5/8/20,32.806671,-86.79113,4951876,322,9437,14,383,1,1779775,5796241491,57960
ALABAMA,AL,5/9/20,32.806671,-86.79113,4951876,283,9720,7,390,1,1779775,5796241491,57960
ALABAMA,AL,5/10/20,32.806671,-86.79113,4951876,262,9982,3,393,1,1779775,5796241491,57960
ALABAMA,AL,5/11/20,32.806671,-86.79113,4951876,280,10262,10,403,1,1779775,5796241491,57960
ALABAMA,AL,5/12/20,32.806671,-86.79113,4951876,304,10566,32,435,1,1779775,5796241491,57960
ALABAMA,AL,5/13/20,32.806671,-86.79113,4951876,256,10822,15,450,1,1779775,5796241491,57960
ALABAMA,AL,5/14/20,32.806671,-86.79113,4951876,339,11161,23,473,1,1779775,5796241491,57960
ALABAMA,AL,5/15/20,32.806671,-86.79113,4951876,333,11494,10,483,1,1779775,5796241491,57960
ALABAMA,AL,5/16/20,32.806671,-86.79113,4951876,334,11828,2,485,1,1779775,5796241491,57960
ALABAMA,AL,5/17/20,32.806671,-86.79113,4951876,309,12137,3,488,1,1779775,5796241491,57960
ALABAMA,AL,5/18/20,32.806671,-86.79113,4951876,301,12438,1,489,1,1779775,5796241491,57960
ALABAMA,AL,5/19/20,32.806671,-86.79113,4951876,387,12825,15,504,1,1779775,5796241491,57960
ALABAMA,AL,5/20/20,32.806671,-86.79113,4951876,361,13186,18,522,1,1779775,5796241491,57960
ALABAMA,AL,5/21/20,32.806671,-86.79113,4951876,404,13590,7,529,1,1779775,5796241491,57960
ALABAMA,AL,5/22/20,32.806671,-86.79113,4951876,364,13954,12,541,1,1779775,5796241491,57960
ALABAMA,AL,5/23/20,32.806671,-86.79113,4951876,374,14328,8,549,1,1779775,5796241491,57960
ALABAMA,AL,5/24/20,32.806671,-86.79113,4951876,348,14676,2,551,1,1779775,5796241491,57960
ALABAMA,AL,5/25/20,32.806671,-86.79113,4951876,633,15309,15,566,1,1779775,5796241491,57960
ALABAMA,AL,5/26/20,32.806671,-86.79113,4951876,590,15899,14,580,1,1779775,5796241491,57960
ALABAMA,AL,5/27/20,32.806671,-86.79113,4951876,364,16263,3,583,1,1779775,5796241491,57960
ALABAMA,AL,5/28/20,32.806671,-86.79113,4951876,486,16749,8,591,1,1779775,5796241491,57960
ALABAMA,AL,5/29/20,32.806671,-86.79113,4951876,513,17262,19,610,1,1779775,5796241491,57960
ALABAMA,AL,5/30/20,32.806671,-86.79113,4951876,427,17689,8,618,1,1779775,5796241491,57960
ALABAMA,AL,5/31/20,32.806671,-86.79113,4951876,511,18200,12,630,1,1779775,5796241491,57960
ALABAMA,AL,6/1/20,32.806671,-86.79113,4951876,325,18525,16,646,1,1779775,5796241491,57960
ALABAMA,AL,6/2/20,32.806671,-86.79113,4951876,209,18734,7,653,1,1779775,5796241491,57960
ALABAMA,AL,6/3/20,32.806671,-86.79113,4951876,220,18954,0,653,1,1779775,5796241491,57960
ALABAMA,AL,6/4/20,32.806671,-86.79113,4951876,308,19262,0,653,1,1779775,5796241491,57960
ALABAMA,AL,6/5/20,32.806671,-86.79113,4951876,648,19910,23,676,1,1779775,5796241491,57960
ALABAMA,AL,6/6/20,32.806671,-86.79113,4951876,445,20355,13,689,1,1779775,5796241491,57960
ALABAMA,AL,6/7/20,32.806671,-86.79113,4951876,422,20777,3,692,1,1779775,5796241491,57960
ALABAMA,AL,6/8/20,32.806671,-86.79113,4951876,491,21268,26,718,1,1779775,5796241491,57960
ALABAMA,AL,6/9/20,32.806671,-86.79113,4951876,566,21834,11,729,1,1779775,5796241491,57960
ALABAMA,AL,6/10/20,32.806671,-86.79113,4951876,825,22659,15,744,1,1779775,5796241491,57960
ALABAMA,AL,6/11/20,32.806671,-86.79113,4951876,711,23370,11,755,1,1779775,5796241491,57960
ALABAMA,AL,6/12/20,32.806671,-86.79113,4951876,1035,24405,14,769,1,1779775,5796241491,57960
ALABAMA,AL,6/13/20,32.806671,-86.79113,4951876,959,25364,4,773,1,1779775,5796241491,57960
ALABAMA,AL,6/14/20,32.806671,-86.79113,4951876,818,26182,0,773,1,1779775,5796241491,57960
ALABAMA,AL,6/15/20,32.806671,-86.79113,4951876,303,26485,1,774,1,1779775,5796241491,57960
ALABAMA,AL,6/16/20,32.806671,-86.79113,4951876,549,27034,11,785,1,1779775,5796241491,57960
ALABAMA,AL,6/17/20,32.806671,-86.79113,4951876,907,27941,5,790,1,1779775,5796241491,57960
ALABAMA,AL,6/18/20,32.806671,-86.79113,4951876,735,28676,20,810,1,1779775,5796241491,57960
ALABAMA,AL,6/19/20,32.806671,-86.79113,4951876,549,29225,12,822,1,1779775,5796241491,57960
ALABAMA,AL,6/20/20,32.806671,-86.79113,4951876,458,29683,16,838,1,1779775,5796241491,57960
ALABAMA,AL,6/21/20,32.806671,-86.79113,4951876,439,30122,1,839,1,1779775,5796241491,57960
ALABAMA,AL,6/22/20,32.806671,-86.79113,4951876,649,30771,2,841,1,1779775,5796241491,57960
ALABAMA,AL,6/23/20,32.806671,-86.79113,4951876,1118,31889,23,864,1,1779775,5796241491,57960
ALABAMA,AL,6/24/20,32.806671,-86.79113,4951876,989,32878,27,891,1,1779775,5796241491,57960
ALABAMA,AL,6/25/20,32.806671,-86.79113,4951876,1002,33880,5,896,1,1779775,5796241491,57960
ALABAMA,AL,6/26/20,32.806671,-86.79113,4951876,1023,34903,11,907,1,1779775,5796241491,57960
ALABAMA,AL,6/27/20,32.806671,-86.79113,4951876,180,35083,12,919,1,1779775,5796241491,57960
ALABAMA,AL,6/28/20,32.806671,-86.79113,4951876,1420,36503,0,919,1,1779775,5796241491,57960
ALABAMA,AL,6/29/20,32.806671,-86.79113,4951876,1086,37589,10,929,1,1779775,5796241491,57960
ALABAMA,AL,6/30/20,32.806671,-86.79113,4951876,888,38477,21,950,1,1779775,5796241491,57960
ALABAMA,AL,7/1/20,32.806671,-86.79113,4951876,1170,39647,22,972,1,1779775,5796241491,57960
ALABAMA,AL,7/2/20,32.806671,-86.79113,4951876,1693,41340,13,985,1,1779775,5796241491,57960
ALABAMA,AL,7/3/20,32.806671,-86.79113,4951876,915,42255,21,1006,1,1779775,5796241491,57960
ALABAMA,AL,7/4/20,32.806671,-86.79113,4951876,961,43216,1,1007,1,1779775,5796241491,57960
ALABAMA,AL,7/5/20,32.806671,-86.79113,4951876,806,44022,0,1007,1,1779775,5796241491,57960
ALABAMA,AL,7/6/20,32.806671,-86.79113,4951876,910,44932,0,1007,1,1779775,5796241491,57960
ALABAMA,AL,7/7/20,32.806671,-86.79113,4951876,1416,46348,26,1033,1,1779775,5796241491,57960
ALABAMA,AL,7/8/20,32.806671,-86.79113,4951876,1801,48149,25,1058,1,1779775,5796241491,57960
ALABAMA,AL,7/9/20,32.806671,-86.79113,4951876,1546,49695,10,1068,1,1779775,5796241491,57960
ALABAMA,AL,7/10/20,32.806671,-86.79113,4951876,1634,51329,36,1104,1,1779775,5796241491,57960
ALABAMA,AL,7/11/20,32.806671,-86.79113,4951876,1473,52802,10,1114,1,1779775,5796241491,57960
ALABAMA,AL,7/12/20,32.806671,-86.79113,4951876,1979,54781,7,1121,1,1779775,5796241491,57960
ALABAMA,AL,7/13/20,32.806671,-86.79113,4951876,1387,56168,3,1124,1,1779775,5796241491,57960
ALABAMA,AL,7/14/20,32.806671,-86.79113,4951876,2116,58284,40,1164,1,1779775,5796241491,57960
ALABAMA,AL,7/15/20,32.806671,-86.79113,4951876,1910,60194,47,1211,1,1779775,5796241491,57960
ALABAMA,AL,7/16/20,32.806671,-86.79113,4951876,1934,62128,19,1230,1,1779775,5796241491,57960
ALABAMA,AL,7/17/20,32.806671,-86.79113,4951876,2024,64152,35,1265,1,1779775,5796241491,57960
ALABAMA,AL,7/18/20,32.806671,-86.79113,4951876,2029,66181,21,1286,1,1779775,5796241491,57960
ALABAMA,AL,7/19/20,32.806671,-86.79113,4951876,1552,67733,1,1287,1,1779775,5796241491,57960
ALABAMA,AL,7/20/20,32.806671,-86.79113,4951876,1503,69236,4,1291,1,1779775,5796241491,57960
ALABAMA,AL,7/21/20,32.806671,-86.79113,4951876,1364,70600,12,1303,1,1779775,5796241491,57960
ALABAMA,AL,7/22/20,32.806671,-86.79113,4951876,1994,72594,61,1364,1,1779775,5796241491,57960
ALABAMA,AL,7/23/20,32.806671,-86.79113,4951876,2091,74685,33,1397,1,1779775,5796241491,57960
ALABAMA,AL,7/24/20,32.806671,-86.79113,4951876,2110,76795,41,1438,1,1779775,5796241491,57960
ALABAMA,AL,7/25/20,32.806671,-86.79113,4951876,1393,78188,18,1456,1,1779775,5796241491,57960
ALABAMA,AL,7/26/20,32.806671,-86.79113,4951876,1760,79948,17,1473,1,1779775,5796241491,57960
ALABAMA,AL,7/27/20,32.806671,-86.79113,4951876,1308,81256,18,1491,1,1779775,5796241491,57960
ALABAMA,AL,7/28/20,32.806671,-86.79113,4951876,1442,82698,0,1491,1,1779775,5796241491,57960
ALABAMA,AL,7/29/20,32.806671,-86.79113,4951876,1954,84652,47,1538,1,1779775,5796241491,57960
ALABAMA,AL,7/30/20,32.806671,-86.79113,4951876,2012,86664,27,1565,1,1779775,5796241491,57960
ALABAMA,AL,7/31/20,32.806671,-86.79113,4951876,1602,88266,15,1580,1,1779775,5796241491,57960
ALABAMA,AL,8/1/20,32.806671,-86.79113,4951876,2033,90299,23,1603,1,1779775,5796241491,57960
ALABAMA,AL,8/2/20,32.806671,-86.79113,4951876,1159,91458,24,1627,1,1779775,5796241491,57960
ALABAMA,AL,8/3/20,32.806671,-86.79113,4951876,1044,92502,6,1633,1,1779775,5796241491,57960
ALABAMA,AL,8/4/20,32.806671,-86.79113,4951876,955,93457,33,1666,1,1779775,5796241491,57960
ALABAMA,AL,8/5/20,32.806671,-86.79113,4951876,1866,95323,29,1695,1,1779775,5796241491,57960
ALABAMA,AL,8/6/20,32.806671,-86.79113,4951876,1721,97044,19,1714,1,1779775,5796241491,57960
ALABAMA,AL,8/7/20,32.806671,-86.79113,4951876,1851,98895,21,1735,1,1779775,5796241491,57960
ALABAMA,AL,8/8/20,32.806671,-86.79113,4951876,959,99854,20,1755,1,1779775,5796241491,57960
ALABAMA,AL,8/9/20,32.806671,-86.79113,4951876,1612,101466,13,1768,1,1779775,5796241491,57960
ALABAMA,AL,8/10/20,32.806671,-86.79113,4951876,925,102391,29,1797,1,1779775,5796241491,57960
ALABAMA,AL,8/11/20,32.806671,-86.79113,4951876,1094,103485,50,1847,1,1779775,5796241491,57960
ALABAMA,AL,8/12/20,32.806671,-86.79113,4951876,734,104219,35,1882,1,1779775,5796241491,57960
ALABAMA,AL,8/13/20,32.806671,-86.79113,4951876,757,104976,8,1890,1,1779775,5796241491,57960
ALABAMA,AL,8/14/20,32.806671,-86.79113,4951876,1120,106096,3,1893,1,1779775,5796241491,57960
ALABAMA,AL,8/15/20,32.806671,-86.79113,4951876,830,106926,3,1896,1,1779775,5796241491,57960
ALABAMA,AL,8/16/20,32.806671,-86.79113,4951876,741,107667,2,1898,1,1779775,5796241491,57960
ALABAMA,AL,8/17/20,32.806671,-86.79113,4951876,1425,109092,27,1925,1,1779775,5796241491,57960
ALABAMA,AL,8/18/20,32.806671,-86.79113,4951876,1323,110415,11,1936,1,1779775,5796241491,57960
ALABAMA,AL,8/19/20,32.806671,-86.79113,4951876,1281,111696,8,1944,1,1779775,5796241491,57960
ALABAMA,AL,8/20/20,32.806671,-86.79113,4951876,1041,112737,30,1974,1,1779775,5796241491,57960
ALABAMA,AL,8/21/20,32.806671,-86.79113,4951876,1475,114212,22,1996,1,1779775,5796241491,57960
ALABAMA,AL,8/22/20,32.806671,-86.79113,4951876,597,114809,15,2011,1,1779775,5796241491,57960
ALABAMA,AL,8/23/20,32.806671,-86.79113,4951876,676,115485,2,2013,1,1779775,5796241491,57960
ALABAMA,AL,8/24/20,32.806671,-86.79113,4951876,560,116045,11,2024,1,1779775,5796241491,57960
ALABAMA,AL,8/25/20,32.806671,-86.79113,4951876,2145,118190,13,2037,1,1779775,5796241491,57960
ALABAMA,AL,8/26/20,32.806671,-86.79113,4951876,1714,119904,8,2045,1,1779775,5796241491,57960
ALABAMA,AL,8/27/20,32.806671,-86.79113,4951876,1137,121041,31,2076,1,1779775,5796241491,57960
ALABAMA,AL,8/28/20,32.806671,-86.79113,4951876,1838,122879,31,2107,1,1779775,5796241491,57960
ALABAMA,AL,8/29/20,32.806671,-86.79113,4951876,1276,124155,45,2152,1,1779775,5796241491,57960
ALABAMA,AL,8/30/20,32.806671,-86.79113,4951876,789,124944,10,2162,1,1779775,5796241491,57960
ALABAMA,AL,8/31/20,32.806671,-86.79113,4951876,1556,126500,20,2182,1,1779775,5796241491,57960
ALABAMA,AL,9/1/20,32.806671,-86.79113,4951876,734,127234,18,2200,1,1779775,5796241491,57960
ALABAMA,AL,9/2/20,32.806671,-86.79113,4951876,1006,128240,17,2217,1,1779775,5796241491,57960
ALABAMA,AL,9/3/20,32.806671,-86.79113,4951876,985,129225,16,2233,1,1779775,5796241491,57960
ALABAMA,AL,9/4/20,32.806671,-86.79113,4951876,1148,130373,33,2266,1,1779775,5796241491,57960
ALABAMA,AL,9/5/20,32.806671,-86.79113,4951876,541,130914,9,2275,1,1779775,5796241491,57960
ALABAMA,AL,9/6/20,32.806671,-86.79113,4951876,776,131690,1,2276,1,1779775,5796241491,57960
ALABAMA,AL,9/7/20,32.806671,-86.79113,4951876,531,132221,0,2276,1,1779775,5796241491,57960
ALABAMA,AL,9/8/20,32.806671,-86.79113,4951876,784,133005,1,2277,1,1779775,5796241491,57960
ALABAMA,AL,9/9/20,32.806671,-86.79113,4951876,1056,134061,8,2285,1,1779775,5796241491,57960
ALABAMA,AL,9/10/20,32.806671,-86.79113,4951876,1077,135138,16,2301,1,1779775,5796241491,57960
ALABAMA,AL,9/11/20,32.806671,-86.79113,4951876,969,136107,32,2333,1,1779775,5796241491,57960
ALABAMA,AL,9/12/20,32.806671,-86.79113,4951876,1059,137166,17,2350,1,1779775,5796241491,57960
ALABAMA,AL,9/13/20,32.806671,-86.79113,4951876,695,137861,1,2351,1,1779775,5796241491,57960
ALABAMA,AL,9/14/20,32.806671,-86.79113,4951876,758,138619,4,2355,1,1779775,5796241491,57960
ALABAMA,AL,9/15/20,32.806671,-86.79113,4951876,1041,139660,32,2387,1,1779775,5796241491,57960
ALABAMA,AL,9/16/20,32.806671,-86.79113,4951876,763,140423,5,2392,1,1779775,5796241491,57960
ALABAMA,AL,9/17/20,32.806671,-86.79113,4951876,1031,141454,9,2401,1,1779775,5796241491,57960
ALABAMA,AL,9/18/20,32.806671,-86.79113,4951876,1314,142768,27,2428,1,1779775,5796241491,57960
ALABAMA,AL,9/19/20,32.806671,-86.79113,4951876,810,143578,9,2437,1,1779775,5796241491,57960
ALABAMA,AL,9/20/20,32.806671,-86.79113,4951876,747,144325,0,2437,1,1779775,5796241491,57960
ALABAMA,AL,9/21/20,32.806671,-86.79113,4951876,877,145202,2,2439,1,1779775,5796241491,57960
ALABAMA,AL,9/22/20,32.806671,-86.79113,4951876,657,145859,18,2457,1,1779775,5796241491,57960
ALABAMA,AL,9/23/20,32.806671,-86.79113,4951876,1038,146897,31,2488,1,1779775,5796241491,57960
ALABAMA,AL,9/24/20,32.806671,-86.79113,4951876,2366,149263,18,2506,1,1779775,5796241491,57960
ALABAMA,AL,9/25/20,32.806671,-86.79113,4951876,976,150239,-15,2491,1,1779775,5796241491,57960
ALABAMA,AL,9/26/20,32.806671,-86.79113,4951876,726,150965,10,2501,1,1779775,5796241491,57960
ALABAMA,AL,9/27/20,32.806671,-86.79113,4951876,639,151604,0,2501,1,1779775,5796241491,57960
ALABAMA,AL,9/28/20,32.806671,-86.79113,4951876,746,152350,0,2501,1,1779775,5796241491,57960
ALABAMA,AL,9/29/20,32.806671,-86.79113,4951876,1234,153584,16,2517,1,1779775,5796241491,57960
ALABAMA,AL,9/30/20,32.806671,-86.79113,4951876,1188,154772,23,2540,1,1779775,5796241491,57960
ALABAMA,AL,10/1/20,32.806671,-86.79113,4951876,955,155727,8,2548,1,1779775,5796241491,57960
ALABAMA,AL,10/2/20,32.806671,-86.79113,4951876,1675,157402,2,2550,1,1779775,5796241491,57960
ALABAMA,AL,10/3/20,32.806671,-86.79113,4951876,779,158181,8,2558,1,1779775,5796241491,57960
